15.13166667,0.241629498,NaN
33.91916667,0.904853411,0.663223913
36.82208333,1.1567889,0.251935489
50.13125,2.262422817,1.105633917
53.14416667,2.491028593,0.228605776
59.895,2.419049934,-0.071978658
67.79958333,2.417745454,-0.001304481
65.76333333,2.441510727,0.023765273
57.16166667,2.059918384,-0.381592343
61.12041667,1.972004577,-0.087913807
73.83458333,2.540276608,0.568272031
86.63875,2.642503769,0.102227161
56.45875,2.361038152,-0.281465617
57.56458333,2.236422865,-0.124615287
55.105,2.067104488,-0.169318377
42.82416667,1.519161536,-0.547942952
33.69375,0.872915059,-0.646246477
47.47791667,1.56684758,0.693932521
49.31125,1.72991571,0.16306813
48.68458333,1.714849106,-0.015066604
47.10875,1.776396287,0.061547181
46.68583333,1.694279518,-0.082116769
41.68625,1.311454673,-0.382824845
38.62416667,1.034315983,-0.277138691
51.27333333,1.661220106,0.626904124
52.15041667,1.864123233,0.202903127
55.95541667,2.004822899,0.140699666
54.39041667,2.087012819,0.082189921
56.49958333,1.935403378,-0.151609441
48.43333333,1.596283978,-0.3391194
59.0225,1.455871967,-0.140412011
63.31333333,2.174452979,0.718581012
55.06833333,2.097806419,-0.076646559
50.55541667,1.87880572,-0.219000699
49.55791667,1.864734898,-0.014070822
43.84416667,1.593293173,-0.271441726
39.85208333,0.94358709,-0.649706083
37.61791667,0.799075295,-0.144511795
56.37875,1.661750608,0.862675313
52.1025,1.624465792,-0.037284816
53.33083333,2.09834226,0.473876468
58.995,2.244441948,0.146099688
67.1575,2.290763767,0.04632182
58.28666667,2.014676331,-0.276087437
47.81791667,1.734070056,-0.280606275
62.715,2.398909445,0.664839389
64.82208333,2.322166614,-0.076742831
59.27166667,2.118208914,-0.2039577
47.72166667,1.610241551,-0.507967363
44.89166667,1.758137554,0.147896003
39.04375,1.345134545,-0.413003009
34.06583333,0.887012229,-0.458122316
37.99958333,1.190684099,0.30367187
38.86375,1.190212856,-0.000471243
39.42708333,1.083732638,-0.106480218
37.44791667,0.910910013,-0.172822625
36.55208333,0.75695072,-0.153959293
30.18041667,0.375501945,-0.381448775
20.22791667,-0.178202455,-0.5537044
36.45916667,0.989593756,1.167796211
42.19666667,1.047134102,0.057540346
40.33208333,1.144651124,0.097517022
41.03583333,1.196327443,0.051676319
44.46416667,1.397215288,0.200887844
37.505,1.083698995,-0.313516293
39.75875,0.957598999,-0.126099996
60.07666667,1.676802369,0.71920337
61.19291667,1.924450187,0.247647818
89.83208333,1.964726355,0.040276168
73.38416667,1.971688979,0.006962624
79.38708333,1.994939326,0.023250347
52.16875,1.30687973,-0.688059595
39.19666667,0.945048416,-0.361831315
53.06166667,1.571924914,0.626876499
49.94,1.578306709,0.006381794
45.9025,1.473947832,-0.104358876
41.65708333,1.202189978,-0.271757854
38.45458333,0.869543059,-0.332646919
31.91458333,-0.025066444,-0.894609503
31.265,-0.263996366,-0.238929922
42.23708333,0.421310662,0.685307028
40.41125,0.491704648,0.070393986
34.67708333,0.376792749,-0.114911898
34.66083333,0.222082396,-0.154710353
34.39166667,0.1789661,-0.043116296
32.56833333,-0.321808666,-0.500774766
26.20375,-0.51046043,-0.188651764
39.0875,0.121889411,0.632349841
36.01541667,0.217957364,0.096067953
35.99916667,0.270257258,0.052299895
41.99208333,0.534796693,0.264539434
42.34,0.551477296,0.016680603
35.09125,-0.089738226,-0.641215522
32.47875,-0.406861125,-0.317122899
33.34166667,-0.212021831,0.194839294
46.19666667,0.306877477,0.518899309
46.72166667,0.263035758,-0.04384172
45.51208333,0.203715679,-0.059320079
42.59916667,0.344360647,0.140644968
36.28666667,-0.234536079,-0.578896726
29.25708333,-0.490606467,-0.256070388
45.67875,0.21643435,0.707040817
47.42125,0.370012111,0.153577762
45.80125,0.401025156,0.031013044
48.54083333,0.401968728,0.000943572
44.28333333,0.244808921,-0.157159808
39.96208333,-0.297135063,-0.541943984
35.5475,-0.618678493,-0.32154343
47.39916667,0.020970452,0.639648945
44.52375,0.018025089,-0.002945363
46.01166667,0.035981915,0.017956826
48.70916667,-0.016188892,-0.052170807
45.01875,-0.101292019,-0.085103127
39.97166667,-0.685875068,-0.58458305
30.60666667,-1.045256905,-0.359381837
40.73125,-0.365969668,0.679287237
42.905,-0.270388739,0.095580929
42.78333333,-0.296923809,-0.02653507
41.89541667,-0.343135064,-0.046211254
40.54833333,-0.378560783,-0.035425719
26.175,-0.807867077,-0.429306294
26.35083333,-1.241405004,-0.433537926
44.21375,-0.25589803,0.985506974
45.43125,-0.060121868,0.195776162
46.95958333,0.071900243,0.132022111
49.71333333,0.215170544,0.143270301
53.08458333,0.241072794,0.02590225
43.81625,-0.300108654,-0.541181448
38.45083333,-0.716371518,-0.416262864
50.91541667,0.036670252,0.753041771
53.55583333,0.143469316,0.106799063
50.53625,0.271500365,0.128031049
42.70458333,-0.334759256,-0.606259621
48.12625,-0.019332782,0.315426474
42.78666667,-0.26814432,-0.248811538
33.25125,-0.614328678,-0.346184359
50.96833333,0.007506584,0.621835263
51.9125,0.081906111,0.074399527
50.29083333,-0.020405699,-0.10231181
48.76083333,-0.10860341,-0.08819771
46.41041667,-0.312583032,-0.203979623
40.60833333,-0.949272273,-0.636689241
28.05666667,-1.258199977,-0.308927705
23.10208333,-1.22686181,0.031338168
44.27958333,-0.550220817,0.676640993
47.94625,-0.501217925,0.049002892
48.08625,-0.418202655,0.08301527
43.52666667,-0.470732077,-0.052529422
36.56916667,-1.022117005,-0.551384929
19.62875,-1.363273474,-0.341156469
37.9725,-0.546593262,0.816680212
42.44333333,-0.313077107,0.233516155
38.82041667,-0.3331047,-0.020027593
38.48916667,-0.438128947,-0.105024247
41.59666667,-0.474138763,-0.036009816
36.37125,-0.984817154,-0.510678391
29.74208333,-1.31168599,-0.326868836
43.60875,-0.575839844,0.735846146
49.81208333,-0.408946667,0.166893176
51.85666667,-0.327651123,0.081295544
48.83625,-0.394282862,-0.066631739
44.6975,-0.49648231,-0.102199448
35.94291667,-1.008442266,-0.511959956
19.34291667,-1.248621041,-0.240178774
44.76708333,-0.482599746,0.766021294
43.78708333,-0.397061439,0.085538307
42.86541667,-0.397087411,-2.60E-05
48.16083333,-0.321081,0.076006412
47.04416667,-0.42306532,-0.101984321
36.02458333,-0.906166387,-0.483101066
25.50958333,-1.170708146,-0.264541759
45.09083333,-0.407754462,0.762953684
49.1175,-0.334242535,0.073511927
47.99625,-0.356373339,-0.022130804
50.29291667,-0.395440147,-0.039066808
49.33583333,-0.468418496,-0.072978349
41.21208333,-1.003555538,-0.535137042
34.09333333,-1.24506129,-0.241505752
52.55,-0.517030091,0.728031199
49.22875,-0.412842025,0.104188065
48.74625,-0.385934335,0.02690769
50.47708333,-0.251515372,0.134418963
51.50458333,-0.212796894,0.038718478
46.01666667,-0.77437073,-0.561573836
34.28625,-1.203187892,-0.428817162
49.72625,-0.553159244,0.650028648
48.92166667,-0.381170661,0.171988583
49.9225,-0.363943069,0.017227592
52.12375,-0.172962917,0.190980152
54.3075,-0.123084402,0.049878515
46.86583333,-0.654528795,-0.531444394
39.58958333,-0.93592604,-0.281397245
58.32541667,-0.295446135,0.640479905
54.01666667,-0.236902718,0.058543417
47.20083333,-0.946101791,-0.709199073
51.62375,-0.575622273,0.370479519
50.85625,-0.433602994,0.142019279
43.52125,-0.948982437,-0.515379443
33.31333333,-1.203086577,-0.25410414
45.19583333,-0.401108565,0.801978012
49.86458333,-0.169597167,0.231511398
50.0425,-0.226910734,-0.057313567
48.7075,-0.309409817,-0.082499083
46.3775,-0.420620077,-0.11121026
37.20041667,-0.902250764,-0.481630687
23.01041667,-1.167251008,-0.265000244
42.04083333,-0.522690269,0.644560739
45.65541667,-0.372618171,0.150072098
44.70333333,-0.407024546,-0.034406375
42.25958333,-0.460584276,-0.05355973
43.41458333,-0.527209761,-0.066625484
37.24375,-0.969350159,-0.442140398
27.6075,-1.236617098,-0.267266939
38.78166667,-0.643394236,0.593222862
35.00666667,-0.619369109,0.024025127
37.20958333,-0.64965159,-0.030282481
38.4675,-0.799343058,-0.149691468
37.46208333,-0.908023119,-0.108680061
29.3075,-1.31049704,-0.402473922
23.51833333,-1.599446658,-0.288949618
36.025,-1.013567684,0.585878974
36.99583333,-0.942039738,0.071527946
36.66416667,-0.961870716,-0.019830978
34.00333333,-1.013100991,-0.051230274
38.57541667,-1.091056262,-0.077955271
38.66166667,-1.327209828,-0.236153566
26.65958333,-1.618747161,-0.291537333
41.13625,-1.141377106,0.477370055
40.80791667,-0.981424106,0.159953
36.595,-0.892792589,0.088631517
38.0975,-0.772947458,0.119845132
41.4675,-0.756651845,0.016295612
34.12083333,-1.067627803,-0.310975958
31.37208333,-1.240450873,-0.172823069
36.62541667,-0.762263964,0.478186909
40.03625,-0.720818365,0.041445599
41.16208333,-0.687597129,0.033221236
47.02833333,-0.455910831,0.231686298
48.52958333,-0.598494047,-0.142583215
41.9975,-1.020329651,-0.421835604
26.62458333,-1.299206276,-0.278876625
42.42166667,-0.620608043,0.678598233
46.44458333,-0.394248117,0.226359926
46.20541667,-0.346135269,0.048112848
45.59291667,-0.274542661,0.071592608
48.44625,-0.388535825,-0.113993164
44.03833333,-0.822667439,-0.434131614
35.71375,-1.132892988,-0.310225549
40.5375,-0.343355437,0.789537551
44.33625,-0.266146839,0.077208598
39.415,-0.303691203,-0.037544364
43.72166667,-0.328134992,-0.02444379
43.12958333,-0.412577654,-0.084442661
38.3875,-0.881300881,-0.468723227
31.20125,-1.167336109,-0.286035227
43.83541667,-0.432223094,0.735113015
45.17291667,-0.356217975,0.076005118
45.52458333,-0.342317745,0.01390023
48.13333333,-0.232981012,0.109336733
48.97125,-0.250578261,-0.017597249
