0.46289,2.4509
0.0012449,1.6165
0.032599,0.82746
0.015019,1.0169
0.0461,1.2094
0.0010622,3.1157
0.14495,0.26826
53.649,15.822
-0.02185,1.5435
-0.85683,0.85087
-56.563,182.62
-2.5421,2.9788
-24.193,70.589
9.9568,0.53372
0.084114,1.0418
1.2758,0.47062
0.85622,0.12655
0.55317,0.54164
-0.33216,2.1756
-0.03816,0.91608
-0.069698,3.8699
-3.7181,4.536
7.5855,2.6052
