0.53292,3.7656
0.034833,0.40777
0.088414,4.664
-0.01361,4.5599
0.040401,5.4736
-0.028712,3.0208
0.23469,6.7411
54.635,170.04
-0.0031589,10.141
-4.5717,2.7241
10.58,86.177
6.4871,47.076
-29.367,166.09
10.583,4.4112
3.5905,6.7283
2.1146,0.65055
0.43734,0.7625
0.49154,0.54321
0.21162,8.6108
-0.093065,8.2549
-0.069752,0.89702
-3.599,17.642
6.0055,15.636
