47.586,0.0067129,-3.7756,-105.71,2.2584,70.164,8.6697,0.49241,0.075504,0.074687,0.024858,0.060594,-0.040402,0.2075,5.118,0.33882,0.48221,-2.3477,-1.712,-8.421,6.1255
37.795,0.012203,-0.75863,-11.493,-1.3789,20.827,8.9551,0.4594,0.090296,0.067819,0.030933,0.048059,-0.026871,0.22416,6.8014e-07,0.18806,0.94621,-2.7802,-1.7997,-8.6393,7.0582
47.428,0.0068894,-3.8793,-105.86,-2.253,-21.811,8.666,0.49251,0.074725,0.074167,0.024835,0.062172,-0.041547,0.20711,5.0376,0.34383,0.48657,-2.3483,-1.7085,-8.4493,6.0908
47.426,0.0067227,3.7685,76.71,-2.2535,161.25,8.6613,0.493,0.073711,0.074073,0.024253,0.062256,-0.0414,0.20661,5.2685,0.34794,0.4687,-2.3421,-1.7124,-8.4242,6.1101
38.201,0.010843,0.80703,-51.341,-0.93262,51.489,9.2454,0.47184,0.052128,0.083767,0.03282,0.063881,-0.021497,0.212,4.7607e-09,0.2004,0.94593,-2.9108,-1.8581,-8.9329,7.5013
39.31,0.010326,-0.62394,0.041,2.92,-71.355,9.078,0.46979,0.061006,0.08564,0.035149,0.050196,-0.027759,0.21789,7.331e-10,0.17409,0.94929,-2.7836,-1.8082,-8.7052,7.1208
103.77,-2.7178,1.6025,-18.546,6.7139,-58.742,10.074,0.66751,0.24339,0.17869,0.023997,-0.062777,-0.12024,0.072173,3.0435,0.55706,0.27123,0.094586,-0.013664,-2.4632,3.7607
36.066,0.015547,1.2824,68.561,0.77517,-29.319,9.539,0.47513,0.06368,0.085188,0.053566,0.034559,-0.023442,0.2195,1.9995e-11,0.18879,0.9453,-2.7905,-1.7439,-8.1158,7.414
46.712,0.0077345,4.3856,-287.79,2.2782,247.26,8.7527,0.48304,0.07942,0.076524,0.02683,0.063843,-0.039738,0.20231,2.7009,0.25336,0.69316,-2.3734,-1.6869,-8.6076,6.0139
46.657,0.0085065,-4.5087,-107.69,2.3561,63.676,8.6879,0.49779,0.078017,0.075513,0.024818,0.06347,-0.045379,0.19788,4.5077,0.33827,0.52369,-2.361,-1.6985,-8.5932,5.9562
46.657,0.008368,-4.4439,-107.61,-2.338,-27.143,8.6826,0.49856,0.077354,0.075375,0.024496,0.063489,-0.045483,0.19742,4.662,0.34629,0.50989,-2.361,-1.7016,-8.5826,5.9666
46.583,0.0085077,4.4707,74.62,-2.3449,-27.688,8.6833,0.49871,0.07754,0.076085,0.025811,0.061951,-0.045061,0.19536,4.7146,0.34712,0.50473,-2.3562,-1.7022,-8.5817,5.9628
59.89,0.0039506,1.6216,28.481,-2.5798,-13.311,6.2708,0.50177,0.053411,0.10859,0.011399,0.084261,-0.038206,0.13327,0.55518,3.0427e-15,0.95895,-1.422,-7.0515,-6.993,4.4793
40.878,0.0062428,0.0095227,53.601,4.0807,-58.569,9.2545,0.47684,0.05589,0.081609,0.03229,0.036501,-0.012692,0.21986,2.5754e-09,0.13029,0.95328,-3.5041,-2.0119,-10.81,5.3073
46.605,0.0080398,-4.303,-107.29,-2.2911,-26.223,8.7005,0.49745,0.076997,0.076511,0.025721,0.061384,-0.046431,0.1971,4.605,0.34384,0.51638,-2.3599,-1.7037,-8.5623,5.978
46.586,0.0079808,-4.2697,-107.34,2.2745,65.139,8.7033,0.49728,0.07619,0.07687,0.025797,0.061155,-0.046515,0.19701,4.6046,0.34252,0.51667,-2.3562,-1.7042,-8.5552,5.9825
46.588,0.0077741,-4.1874,-107.04,2.2546,-116.71,8.7021,0.49721,0.075846,0.076937,0.02558,0.061014,-0.046549,0.19655,4.6318,0.34507,0.51448,-2.3549,-1.7055,-8.544,5.9914
46.599,0.0075292,4.0986,-289.11,-2.2371,-24.664,8.702,0.49692,0.075389,0.076925,0.025907,0.060666,-0.046627,0.19633,4.6127,0.34616,0.51667,-2.3557,-1.7068,-8.5354,6.0003
46.619,0.0073415,4.0407,-288.64,-2.239,-24.018,8.7016,0.49703,0.075227,0.076343,0.025941,0.061393,-0.046861,0.19617,4.5881,0.347,0.51973,-2.3612,-1.7081,-8.5349,6.0039
46.631,0.0072978,4.0345,-288.48,2.243,249.88,8.7108,0.49737,0.07524,0.07636,0.025684,0.061261,-0.046592,0.19605,4.5959,0.34753,0.51895,-2.3566,-1.7065,-8.5067,5.9947
46.664,0.0072986,4.0614,76.716,-2.2602,-23.776,8.7203,0.49833,0.075622,0.076206,0.02551,0.060572,-0.046848,0.19713,4.5791,0.34885,0.52026,-2.3552,-1.7023,-8.4911,5.9855
46.692,0.007084,3.9829,77.162,2.2552,68.116,8.7222,0.49759,0.075508,0.076317,0.025514,0.060418,-0.046749,0.19687,4.4711,0.34186,0.53102,-2.3493,-1.7009,-8.4794,5.9881
46.679,0.0070616,-3.9619,259.55,2.2429,68.138,8.7235,0.49707,0.074671,0.07646,0.025483,0.060579,-0.046599,0.19691,4.4582,0.33859,0.53262,-2.3435,-1.7007,-8.4714,5.9908
39.119,0.0094048,0.011144,-8.3747,-2.4277,27.456,9.1837,0.47718,0.058984,0.07816,0.028086,0.05825,-0.027889,0.21491,3.5693e-09,0.26185,0.92858,-2.7428,-1.7369,-8.3739,7.1692
46.592,0.0075798,4.1213,75.577,-2.2228,-24.633,8.7189,0.50029,0.074154,0.074625,0.024531,0.060817,-0.046734,0.19824,4.6321,0.34545,0.51488,-2.3501,-1.7034,-8.4946,5.9779
46.64,0.0073351,4.0705,76.318,-2.2388,158.39,8.7223,0.49756,0.073407,0.074438,0.0256,0.062364,-0.045717,0.19823,4.3676,0.33229,0.54147,-2.3557,-1.7028,-8.5003,5.982
46.663,0.0073067,-4.0667,258.9,-2.2446,-24.075,8.7247,0.49784,0.072997,0.074367,0.025417,0.062467,-0.045546,0.19811,4.4041,0.33181,0.53811,-2.346,-1.7015,-8.4834,5.9594
46.707,0.0072752,-4.0702,-105.94,2.2552,67.262,8.7234,0.49871,0.072878,0.074075,0.024775,0.062351,-0.045603,0.19849,4.4489,0.33322,0.53344,-2.3325,-1.6968,-8.466,5.9394
46.744,0.0070839,-4.0062,-105.49,2.2588,-114.71,8.7243,0.49814,0.072929,0.074095,0.024506,0.062025,-0.045349,0.19851,4.3306,0.32571,0.54499,-2.326,-1.695,-8.4533,5.9394
64.313,-0.0018582,1.281,97.51,-0.59957,-9.3048,6.0581,0.5432,0.07969,0.069089,-0.0054779,0.062145,-0.070222,0.19125,1.6699,4.0732e-09,0.92169,-0.99463,-3.6227,-6.9959,1.3842
46.835,0.0070658,-4.0288,-105.02,-2.2949,-205.83,8.7125,0.50272,0.072377,0.075053,0.024111,0.061398,-0.047678,0.19745,4.6283,0.34645,0.51423,-2.2996,-1.6849,-8.4712,5.9254
39.373,0.0089941,-0.11961,-54.942,2.8681,-65.79,9.2218,0.48189,0.05548,0.081512,0.028843,0.042552,-0.024004,0.21542,4.6934e-09,0.23628,0.93415,-2.6708,-1.6957,-8.4539,7.1229
36.764,-0.11146,0.85157,-4.413,3.6702,-14.641,9.8315,2.4619,4.3295,3.3293,0.057877,-3.9657,-4.039,-2.1911,0.086923,5.1356e-09,0.0024272,14.805,1.3069,-0.99763,-9.0333
46.877,0.0070159,4.015,77.768,-2.3158,159.35,8.6927,0.50576,0.072265,0.073605,0.02385,0.062356,-0.048237,0.19585,4.7817,0.35562,0.49949,-2.2937,-1.6827,-8.47,5.9232
40.5,0.0082577,-1.2704,37.692,-3.0506,24.675,9.0747,0.47594,0.056954,0.08342,0.031045,0.051521,-0.028001,0.20411,2.9411e-09,0.18808,0.9421,-2.4913,-1.7161,-7.9251,7.0557
37.054,0.012256,0.51104,-63.416,-0.59932,-16.74,9.3246,0.47108,0.072912,0.076751,0.030687,0.062557,-0.031684,0.21118,1.1961e-06,0.21113,0.94194,-2.6812,-1.7908,-8.0098,7.4007
47.126,0.0070175,4.1433,78.694,2.3824,-114.93,8.676,0.50643,0.07207,0.073065,0.026686,0.063994,-0.04647,0.19513,4.4894,0.3476,0.52384,-2.3205,-1.6828,-8.5006,5.9215
46.944,0.0072794,4.1972,77.607,-2.305,-24.104,8.6826,0.50607,0.071515,0.0734,0.02841,0.06375,-0.048493,0.19523,4.485,0.35301,0.52204,-2.3179,-1.6811,-8.5135,5.8989
46.787,0.007461,4.2174,76.713,-2.2239,-24.365,8.6838,0.50747,0.069885,0.072554,0.028615,0.065393,-0.048608,0.19338,4.3379,0.3495,0.53418,-2.3155,-1.6787,-8.5265,5.885
46.728,0.0075105,4.1935,76.394,-2.2183,-24.294,8.6721,0.50975,0.069723,0.071426,0.027586,0.065349,-0.048148,0.19205,4.5888,0.36115,0.51171,-2.3162,-1.6823,-8.5247,5.8871
46.715,0.0074455,4.1591,76.515,-2.2265,-24.018,8.6643,0.51092,0.069237,0.071347,0.027016,0.065242,-0.048428,0.19174,4.7643,0.37037,0.4961,-2.3203,-1.6855,-8.5201,5.8943
46.786,0.007388,4.1843,76.923,-2.2562,-24.17,8.6673,0.51031,0.069576,0.070512,0.026337,0.066619,-0.047223,0.19221,4.6864,0.3668,0.50362,-2.3264,-1.6853,-8.5163,5.8955
46.868,0.0073089,4.1977,77.388,-2.289,-24.171,8.6496,0.51127,0.069176,0.06988,0.025542,0.065959,-0.045491,0.19314,4.6915,0.3686,0.50338,-2.336,-1.6872,-8.5238,5.8974
46.776,0.0074858,4.2069,76.657,-2.2452,-24.427,8.6478,0.51039,0.068722,0.070741,0.02579,0.066814,-0.044761,0.19091,4.7252,0.36863,0.5,-2.3286,-1.6868,-8.5223,5.8932
46.738,0.0075051,4.1847,76.382,-2.2254,-24.315,8.6445,0.51101,0.067441,0.070459,0.025939,0.066905,-0.044421,0.19038,4.782,0.36987,0.49515,-2.3255,-1.6878,-8.5185,5.8965
46.8,0.0074324,4.2037,76.907,-2.2511,-24.471,8.6497,0.50956,0.067617,0.071944,0.026917,0.066388,-0.044152,0.19038,4.6415,0.36317,0.50826,-2.3272,-1.6861,-8.5157,5.8898
46.794,0.0073309,4.1565,77.071,-2.2455,-24.165,8.6504,0.50853,0.067757,0.072277,0.026545,0.066227,-0.04387,0.1901,4.5933,0.35891,0.51324,-2.3226,-1.6859,-8.5095,5.892
46.811,0.007174,4.1199,77.58,-2.2609,-23.895,8.6557,0.50837,0.06783,0.071992,0.026467,0.066432,-0.043758,0.18976,4.5886,0.35942,0.51418,-2.3254,-1.6864,-8.5015,5.8975
46.852,0.0070315,4.1076,78.179,-2.2865,-23.82,8.6625,0.50825,0.06763,0.072459,0.025875,0.066039,-0.042877,0.18996,4.5596,0.35902,0.51736,-2.3304,-1.6873,-8.4967,5.9007
46.752,0.0072699,-4.1266,-105.32,2.2394,67.256,8.6763,0.50767,0.0679,0.073318,0.025095,0.067008,-0.042685,0.18879,4.5859,0.35819,0.51476,-2.3253,-1.6869,-8.4934,5.8996
46.809,0.0071286,4.1255,77.877,2.2781,-115.3,8.6752,0.50665,0.069161,0.073066,0.0248,0.067902,-0.043203,0.18917,4.5342,0.3569,0.52001,-2.3319,-1.6879,-8.4998,5.9
46.857,0.0070514,4.1397,78.406,-2.309,-24.224,8.6699,0.50798,0.068146,0.073656,0.024714,0.067467,-0.042124,0.18847,4.5762,0.36077,0.51656,-2.3386,-1.6893,-8.5023,5.8998
46.811,0.0071142,4.1228,78.005,-2.2829,-24.11,8.6712,0.50706,0.067875,0.07461,0.024194,0.067633,-0.041741,0.18801,4.5565,0.3577,0.51858,-2.3348,-1.6895,-8.4998,5.9002
46.863,0.0069966,-4.1282,-103.86,-2.3158,-24.243,8.6727,0.50605,0.069163,0.074777,0.023365,0.068362,-0.04157,0.18799,4.499,0.35597,0.5242,-2.3397,-1.6898,-8.5012,5.8999
46.884,0.0069101,4.1276,79.019,-2.3289,-24.25,8.6868,0.50633,0.068787,0.075252,0.023556,0.067742,-0.041369,0.18802,4.4788,0.35569,0.52612,-2.3391,-1.6887,-8.4809,5.8981
46.923,0.0068908,4.1679,79.307,-2.3529,-24.504,8.6972,0.50732,0.069361,0.074251,0.024351,0.067744,-0.042464,0.189,4.4744,0.35792,0.52619,-2.345,-1.6881,-8.4763,5.8947
46.844,0.0070395,-4.1718,-103.98,-2.3099,-24.421,8.7153,0.50586,0.069401,0.074492,0.02538,0.066967,-0.042975,0.19009,4.4288,0.35433,0.53024,-2.3408,-1.6871,-8.4717,5.8945
46.788,0.0071403,4.1611,77.942,-2.2834,-24.221,8.7148,0.50732,0.06781,0.074462,0.025051,0.067831,-0.043882,0.19006,4.5116,0.3574,0.5226,-2.3381,-1.6879,-8.4704,5.8929
46.577,0.0077107,4.2067,75.529,2.1792,67.035,8.7168,0.50828,0.069704,0.071772,0.02508,0.067249,-0.041673,0.1895,4.406,0.34972,0.53356,-2.3507,-1.6908,-8.5009,5.888
46.634,0.007518,4.1937,76.329,-2.2071,158.12,8.7147,0.50662,0.069737,0.07122,0.026582,0.06754,-0.040862,0.18891,4.3214,0.34603,0.54188,-2.3546,-1.6918,-8.5035,5.8931
-165.88,0.44631,-4.5975,135.84,-3.951,113.43,8.6657,0.49362,0.069906,0.102,0.033,0.088238,-0.0014196,0.21306,3.8476,0.0018067,0.6946,-2.3299,-2.0185,-8.3111,5.8985
46.715,0.0071595,-4.1587,-104.84,-2.2435,158.17,8.7207,0.50607,0.068911,0.070468,0.026264,0.068476,-0.039826,0.18885,4.192,0.34208,0.55411,-2.3614,-1.6918,-8.4955,5.9027
37.498,-0.011205,2.1022,-26.709,0.79135,-18.73,9.7211,0.51425,0.066726,0.076758,0.017939,0.029371,-0.02834,0.21497,3.185e-08,0.0010167,0.99434,-0.24449,0.89263,2.7327,1.2741
39.817,0.0092899,1.321,-162.79,2.7285,-68.604,9.1429,0.47616,0.069557,0.074682,0.026402,0.056819,-0.030032,0.20181,7.4188e-09,0.1953,0.94134,-2.6041,-1.7428,-8.1124,7.0704
46.85,0.0070783,4.2557,78.6,2.3024,-116.37,8.7233,0.50847,0.070487,0.07021,0.025502,0.067823,-0.042089,0.19098,4.2846,0.35153,0.54411,-2.3556,-1.6834,-8.4727,5.8776
46.879,0.0069081,4.2121,79.109,2.3117,-116.18,8.729,0.50669,0.070588,0.070372,0.025706,0.067841,-0.041682,0.19093,4.1176,0.34004,0.56032,-2.3509,-1.6822,-8.4676,5.8822
38.168,0.010318,1.5311,-1.7748,1.5026,-52.966,9.303,0.48268,0.052638,0.087222,0.032779,0.055625,-0.021513,0.20132,3.7682e-09,0.26057,0.93055,-2.6494,-1.7837,-7.8018,7.4626
46.97,0.0070557,4.3335,79.12,-2.314,-25.736,8.7254,0.50835,0.072034,0.070571,0.025837,0.067634,-0.042153,0.19091,4.1551,0.34844,0.55318,-2.3401,-1.6735,-8.445,5.855
47.005,0.006971,-4.3357,-102.98,2.3319,-117.09,8.7345,0.50886,0.072202,0.070193,0.02627,0.067308,-0.042127,0.19064,4.1481,0.34773,0.55397,-2.3399,-1.6729,-8.4332,5.8537
47.089,0.0069375,4.362,79.823,-2.3455,-26.092,8.7375,0.5087,0.072915,0.070624,0.025495,0.068062,-0.042729,0.1906,4.1036,0.34548,0.55647,-2.3205,-1.6647,-8.445,5.8467
47.139,0.0067975,4.3292,80.298,-2.3613,-26.021,8.7438,0.5071,0.072893,0.070968,0.025581,0.068186,-0.042289,0.19041,3.9647,0.33377,0.57016,-2.309,-1.6614,-8.4294,5.85
47.052,0.0068305,4.2793,79.816,-2.3237,-25.557,8.7412,0.50705,0.070801,0.071726,0.024951,0.068202,-0.041214,0.18987,3.9639,0.33288,0.57092,-2.3025,-1.661,-8.4231,5.8498
46.801,0.0071029,4.2452,77.99,-2.1885,-24.45,8.7556,0.5066,0.07112,0.068392,0.026535,0.066696,-0.041257,0.19302,3.6195,0.32338,0.60145,-2.313,-1.6601,-8.4417,5.8489
46.754,0.0072258,-4.2382,-105.04,2.1966,67.007,8.7458,0.51001,0.070689,0.068044,0.024771,0.06715,-0.042557,0.19257,3.9101,0.3376,0.57474,-2.3141,-1.6629,-8.4445,5.8387
39.348,0.0096011,0.083961,-56.636,-3.0929,18.532,9.1483,0.48152,0.06315,0.074166,0.03193,0.04882,-0.025874,0.20084,3.6424e-09,0.2017,0.94102,-2.4807,-1.6984,-7.8404,7.0158
