22.055
23.923
34.158
39.425
25.431
28.834
38.094
42.536
46.521
54.2
50.003
42.231
42.69
52.936
52.615
59.857
59.394
62.571
48.38
51.411
63.333
65.659
61.586
61.623
60.367
43.759
48.74
56.388
52.386
47.839
46.207
44.238
34.565
37.634
52.88
46.355
48.817
52.452
56.206
38.326
48.04
51.135
55.057
57.352
59.133
53.045
46.886
45.506
54.007
56.948
52.62
55.954
55.208
49.564
53.778
66.722
69.96
63.402
65.875
65.869
65.882
64.166
64.817
62.137
56.945
54.129
48.645
37.14
43.264
45.32
53.745
61.654
66.542
59.642
55.183
46.219
57.437
69.69
57.849
67.077
64.385
53.204
48.994
66.804
63.844
64.644
68.459
66.313
50.246
53.243
53.242
45.857
64.212
62.12
63.555
50.444
55.076
61.84
68.659
64.091
63.124
63.043
43.967
37.823
46.473
48.76
46.673
42.191
39.032
27.958
29.916
36.509
45.552
41.627
40.122
34.609
27.818
33.381
39.969
42.732
36.159
28.387
42.785
26.453
28.071
31.956
37.894
32.106
32.853
31.339
22.3
22.362
30.863
35.51
39.542
36.558
38.272
31.19
29.35
36.429
40.319
53.402
43.951
45.364
38.928
31.248
36.12
44.656
48.867
49.419
48.168
29.746
30.889
31.854
36.153
37.692
37.897
32.957
21.111
19.182
29.72
39.002
33.462
33.31
33.27
19.579
14.352
18.535
37.984
42.453
42.191
49.313
19.869
19.528
29.584
41.041
38.998
38.864
36.374
20.194
18.352
30.279
37.092
34.824
45.11
38.592
21.361
25.35
32.096
33.964
42.234
36.515
38.137
25.332
27.14
36.106
42.135
47.593
43.361
41.683
26.865
30.879
36.322
48.513
48
49.083
46.071
32.792
33.475
40.755
47.122
36.055
40.578
35.905
27.672
32.209
39.688
36.833
35.642
38.747
36.529
23.905
18.869
27.828
30.162
30.39
28.209
29.736
26.151
28.275
31.972
41.425
36.813
42.517
42.499
36.987
30.047
39.798
41.381
51.487
51.438
49.782
34.301
34.023
41.554
44.55
50.598
60.575
52.555
39.114
38.079
40.105
42.642
51.063
44.959
51.541
35.28
33.689
38.711
46.409
43.892
55.189
47.663
36.263
35.901
43.555
45.904
50.149
54.471
54.352
37.947
36.649
38.238
49.383
48.835
47.652
48.736
40.273
36.416
47.18
49.115
52.174
55.071
54.546
40.798
41.981
45.062
50.942
52.085
51.707
53.228
34.869
32.049
45.158
40.921
43.198
44.27
40.641
30.624
31.766
31.415
42.746
39.511
53.323
43.33
23.209
32.953
32.261
48.562
48.472
46.258
39.261
35.412
25.794
40.532
47.779
49.135
46.968
51.467
42.652
46.698
53.601
55.8
58.55
57.213
56.67
44.575
56.139
63.541
58.702
59.97
59.139
62.654
53.714
57.914
61.238
68.607
73.694
71.354
67.431
60.904
57.669
65.085
69.554
64.53
69.518
74.796
52.644
54.577
62.092
59.359
60.416
53.667
57.686
39.276
35.105
39.27
31.377
29.636
33.221
31.72
19.323
24.844
34.853
35.507
26.708
25.732
33.55
17.979
24.445
35.052
35.401
35.486
37.433
40.083
35.315
37.322
39.882
48.69
45.256
45.538
44.508
33.594
38.298
46.839
54.321
53.703
49.367
52.617
41.241
36.259
42.451
51.454
52.493
53.438
50.666
35.455
35.32
48.057
51.147
44.277
52.786
41.513
35.18
31.576
40.914
47.463
51.024
44.327
47.958
34.438
32.256
39.106
