36.289,819.7
0.011843,2.8547
-2.3845,3539
-20.052,1377.7
1.5725,1729.2
-7.3238,457.94
10.027,6193.5
0.48318,392.17
0.099856,706.47
0.083309,273.12
0.026372,158.02
0.0021199,85.788
0.00048142,241.23
0.23829,233.38
4.3639e-09,0.00031693
0.39358,581
0.97072,13.406
-0.049239,171.83
-0.0038192,58.08
-0.83592,2559.1
1.1585,1929.2
