45.183,-0.00077899,3.3971,96.951,-1.8972,6.144,9.6639,0.55898,0.083703,0.066975,0.016051,0.037249,-0.065295,0.16502,0.10333,0.43039,0.84151,0.23339,-3.8607,8.3099
44.676,0.00036883,2.8321,84.432,-2.1474,4.2199,9.5149,0.61741,0.06679,0.069554,0.0043635,0.030242,-0.06772,0.151,4.6022,1.1959,0.35391,0.22232,-4.0544,8.216
44.522,0.00055878,3.0569,84.961,-2.0716,2.8475,9.5229,0.61511,0.065878,0.070093,0.0044171,0.031381,-0.069425,0.14964,4.5467,1.2205,0.35677,0.22236,-4.0488,8.1951
45.036,-0.0005658,-3.5371,-86.553,-1.8294,5.7702,9.6644,0.55999,0.080499,0.065999,0.015623,0.038955,-0.066082,0.16245,0.10334,0.43242,0.84188,0.23297,-3.8724,8.2957
44.463,0.0006341,3.1291,85.119,-2.0309,2.4515,9.5081,0.61868,0.061343,0.069194,0.0046973,0.03178,-0.06775,0.14626,4.519,1.2255,0.35606,0.22321,-4.0423,8.1807
45.112,-0.00066634,3.5031,96.321,1.8362,-85.187,9.6523,0.56059,0.080479,0.066107,0.015276,0.038768,-0.065761,0.1616,0.10243,0.43435,0.83937,0.23465,-3.8542,8.2906
45.163,-0.00075266,-3.4722,-85.912,-1.8501,6.3198,9.6468,0.56089,0.080379,0.065506,0.014762,0.039524,-0.064869,0.16167,0.1025,0.43681,0.83809,0.23493,-3.8446,8.2898
44.323,0.00088437,3.275,85.029,-1.9819,0.82259,9.5298,0.61711,0.062498,0.069692,0.0057382,0.03382,-0.070207,0.14363,4.5397,1.2444,0.35196,0.22464,-3.9908,8.1843
44.238,0.00098245,3.2952,84.802,-1.9474,0.63996,9.5125,0.622,0.058006,0.070148,0.0053092,0.035307,-0.068166,0.13775,4.5641,1.2558,0.3493,0.22448,-3.9996,8.187
44.787,-9.5274e-05,3.7053,-270.68,-1.7108,186.94,9.6935,0.56077,0.08084,0.06534,0.016187,0.041966,-0.068268,0.15528,0.10169,0.41881,0.84672,0.23308,-3.8738,8.2931
44.125,0.0012447,3.417,84.238,-1.8911,-0.50787,9.522,0.62365,0.06019,0.068923,0.004371,0.034477,-0.068697,0.1367,4.5588,1.254,0.34942,0.22423,-4.0085,8.1833
44.13,0.0013084,3.4516,84.253,1.8853,90.214,9.5188,0.62376,0.060153,0.068895,0.0041061,0.034888,-0.068811,0.13678,4.5242,1.2503,0.34948,0.2249,-4.004,8.1769
44.072,0.0015809,3.5175,83.685,-1.8509,-2.2592,9.4884,0.6237,0.060947,0.069567,0.0049942,0.036365,-0.071178,0.1351,4.5297,1.2448,0.34887,0.22489,-4.029,8.1776
44.091,0.0015601,3.5291,83.839,-1.858,-2.3667,9.492,0.62286,0.061698,0.069383,0.0048521,0.036183,-0.072045,0.13684,4.5015,1.2419,0.35069,0.22476,-4.024,8.1766
44.137,0.0014432,3.4676,84.081,-1.8752,-1.6492,9.474,0.6239,0.060569,0.069563,0.004323,0.036276,-0.071877,0.13696,4.4804,1.2469,0.35061,0.22463,-4.0195,8.1713
44.003,0.0018242,-3.6399,-99.329,-1.8281,-3.6669,9.4978,0.62197,0.061145,0.071051,0.0041823,0.036779,-0.072293,0.13736,4.5379,1.2404,0.34971,0.22377,-4.034,8.1867
43.961,0.0019721,3.6884,82.714,-1.8073,-4.2639,9.4989,0.62312,0.060204,0.070679,0.0048648,0.036437,-0.072127,0.13741,4.5428,1.2388,0.34877,0.22368,-4.0378,8.1875
43.962,0.0019818,3.7335,82.732,-1.7869,-4.7213,9.5032,0.62366,0.060292,0.069944,0.0043434,0.037111,-0.072527,0.13782,4.5,1.2272,0.34932,0.22891,-3.8613,8.2454
