38.543,0.0065066,-1.0798,-19.04,-2.0165,27.065,9.9779,0.4728,0.11812,0.075641,0.027141,3.7625e-05,-0.012624,0.24578,3.0094e-09,0.20384,0.97321,0.48399,-0.4392,0.52848
39.001,0.0070498,-0.85063,-9.5065,-2.499,22.488,10.028,0.46129,0.12488,0.073444,0.017199,0.0027815,-0.019075,0.25126,1.6521e-09,0.36203,0.96881,0.47686,-1.2106,1.5818
39.997,0.0093624,1.6924,-1.2003,-3.3576,36.917,10.136,0.45969,0.10098,0.074247,0.036812,-0.00082918,-0.014921,0.24182,8.3756e-10,1.2674,0.94387,0.5111,-1.6579,2.4703
38.653,0.0064049,-0.46022,-1.6946,-2.0192,53.087,10.178,0.47108,0.10282,0.078057,0.025408,9.3133e-05,-0.011896,0.25409,1.2113e-09,0.14419,0.97397,0.483,-0.53155,0.41571
38.696,0.014708,0.060514,-51.195,-2.278,55.518,9.8692,0.51579,0.062601,0.078994,0.030575,0.012737,-0.016043,0.23358,2.2824e-09,1.7923,0.75601,0.54267,-1.7308,5.0427
38.228,-0.01922,-1.5621,4.3912,2.9825,-16.186,10.166,0.47513,0.10457,0.098749,0.018707,0.00097075,-1.3882e-05,0.25355,1.8255e-09,0.079469,0.98552,0.48456,1.14,0.61849
103.77,-0.015239,1.6005,-18.546,6.7127,-58.742,10.079,0.49189,0.10506,0.10307,0.02495,0.0015877,-0.0028856,0.25346,3.0382,0.8857,0.72448,0.49733,-2.4689,0.10678
42.981,-0.022599,-3.1952,70.937,3.9913,-30.192,10.201,0.48566,0.11687,0.09216,0.027198,0.0033203,-0.0019977,0.25059,5.6735e-09,0.11415,0.98226,0.46635,0.22023,2.2239
44.392,0.0047834,4.8096,-249.19,2.7813,274.61,9.8658,0.45585,0.0711,0.081151,0.040003,0.063434,-0.03083,0.24404,0.0041982,0.14177,0.95354,0.08361,-9.8352,6.9075
33.99,0.011551,-3.758,-72.363,-1.5482,73.091,10.198,0.48092,0.11151,0.073155,0.031539,0.0021703,-0.013125,0.24703,5.0192e-09,0.27927,0.9694,0.48263,-0.049078,0.80895
36.067,-5.4604e-05,-6.8756,-43.427,-2.9163,13.661,9.849,0.45415,0.13652,0.063911,0.022235,0.00060045,-0.025438,0.26983,0.0010624,0.1758,0.98978,0.50012,-0.0045592,0.00187
34.779,0.011971,-2.9875,-76.905,-0.73832,42.068,10.056,0.48348,0.1062,0.077448,0.013163,0.00024651,-0.0015543,0.23796,3.0421e-09,0.34786,0.96813,0.47933,-0.48554,1.2681
37.84,-0.019385,-0.54478,5.9134,2.6097,-15.211,10.27,0.48658,0.11396,0.094203,0.010383,0.001517,0.0022176,0.25475,1.3515e-09,0.06828,0.98361,0.49016,0.76676,0.28111
37.427,-0.019305,-0.84389,2.246,3.2077,-9.8984,10.229,0.48502,0.11013,0.099223,0.020078,0.0036227,-0.0016182,0.2341,2.1748e-09,0.076001,0.9849,0.48547,1.2847,0.51896
36.838,0.01277,-2.1348,-29.051,1.9404,-20.064,10.174,0.47949,0.11195,0.080734,0.029305,2.0228e-05,-0.0068296,0.23053,9.1611e-09,0.60671,0.96553,0.4953,-0.98951,1.1192
36.17,0.0056612,-2.6756,-60.656,-1.6532,53.646,9.9928,0.49037,0.092749,0.086193,0.019904,1.7987e-05,-0.013185,0.23185,8.5978e-10,0.16365,0.9752,0.48097,0.31494,0.5491
46.385,0.0061636,-5.2169,-99.743,1.5704,-112.59,9.4151,0.47932,0.093022,0.064754,0.037017,0.049797,-0.035814,0.23205,1.8263,0.32469,0.76912,0.10519,-8.6614,7.0228
46.406,0.0059148,5.1335,-281.95,-1.5475,-20.372,9.4116,0.47961,0.092623,0.064629,0.037116,0.049581,-0.035921,0.23162,1.834,0.32966,0.76772,0.10572,-8.6129,7.0412
46.446,0.0056971,5.0827,-281.48,-1.5558,-19.506,9.4083,0.47983,0.092341,0.064073,0.037205,0.050327,-0.036212,0.23157,1.8181,0.33139,0.76897,0.10555,-8.6004,7.0517
46.483,0.0055976,5.0828,-281.12,1.5875,254.59,9.4291,0.48028,0.092534,0.063992,0.036726,0.050092,-0.035227,0.23149,1.8044,0.33054,0.77068,0.10484,-8.6166,7.0492
23.468,-0.024599,-4.5642,40.89,4.0462,-27.991,10.413,0.47794,0.11305,0.101,0.025063,0.019584,-0.0024697,0.23312,1.1639,1.2203e-07,0.93927,0.48541,2.0611,0.00037202
39.413,0.0043852,-0.20407,47.154,-2.5378,48.638,9.8818,0.48316,0.083689,0.073774,0.053433,0.011547,-0.028248,0.23115,2.5049e-09,0.31345,0.90311,0.053686,-12.942,5.2352
44.691,-0.022598,-3.2851,88.497,3.8477,-15.459,10.466,0.48392,0.12383,0.11899,0.014943,-8.1211e-06,0.0027029,0.2383,3.3628e-09,4.9338e-08,0.99048,0.49956,-9.232e-06,8.7228e-06
36.94,0.0074229,-0.86683,-8.4303,1.6799,-9.5846,10.171,0.48622,0.10517,0.084831,0.019452,0.0044529,-0.010856,0.22269,1.3739e-09,0.088993,0.98023,0.46308,-0.47146,0.75474
37.218,0.010673,-0.70597,0.11197,2.2834,-11.704,10.311,0.48164,0.11037,0.087208,0.024197,-7.4073e-05,-0.0078204,0.23085,5.3474e-09,0.24749,0.9766,0.48903,-0.72975,0.6592
46.452,0.0056926,5.1231,83.543,-1.5884,163.21,9.4376,0.48239,0.09047,0.061699,0.036384,0.050379,-0.034772,0.234,1.798,0.32838,0.77225,0.10286,-8.6901,7.0349
46.505,0.0057784,-5.2121,266.16,-1.6407,-19.852,9.4617,0.48324,0.089743,0.060538,0.036317,0.050879,-0.033274,0.23499,1.7842,0.32552,0.7741,0.10206,-8.7134,7.0252
39.373,0.0067091,-0.10539,-10.755,-2.6451,46.699,10.148,0.4789,0.10925,0.075116,0.015097,0.0084454,-0.011886,0.23776,7.4867e-09,0.39671,0.9702,0.48989,-0.81149,0.82685
46.609,0.0057763,-5.2694,-98.611,1.699,-111.13,9.463,0.48561,0.090447,0.059132,0.034728,0.050216,-0.032765,0.23688,1.7837,0.32788,0.77331,0.10201,-8.6757,7.0272
48.457,-0.02205,-3.1853,95.213,3.5059,-11.669,10.52,0.48548,0.10752,0.10163,0.018621,0.018672,-0.0039467,0.24276,1.021e-07,2.1674e-07,0.99165,0.49993,-0.0023199,3.1631e-06
46.719,0.0061734,-5.4212,-99.246,-1.729,-203.62,9.4499,0.49112,0.091389,0.060526,0.034959,0.04976,-0.036137,0.23555,1.9175,0.34672,0.75607,0.10393,-8.6826,6.9566
36.533,0.012316,-2.7024,-26.889,2.3293,-15.326,10.132,0.49879,0.10374,0.083228,0.027321,0.00018344,-0.0063393,0.22678,2.7747e-09,0.66624,0.96391,0.49634,-0.95747,1.4737
37.226,0.0063578,-0.49336,-4.4166,1.4627,-14.588,10.14,0.48858,0.10076,0.086255,0.026689,3.4829e-05,-0.011043,0.22469,2.5409e-09,0.036652,0.98032,0.36757,-0.88908,1.145
46.745,0.0062471,5.4337,83.036,-1.737,161.21,9.4281,0.49449,0.092006,0.058661,0.035112,0.050748,-0.036926,0.23373,1.9816,0.35594,0.7487,0.10423,-8.6652,6.9451
37.153,-0.013438,-1.6423,-2.9914,2.6017,-7.8879,10.153,0.49009,0.10706,0.090143,0.025116,9.0669e-05,-0.0050364,0.22991,4.3624e-09,0.30519,0.98124,0.49635,0.88256,1.3241
35.323,0.024642,-3.3455,-60.412,4.4749,-16.107,9.9436,0.56711,0.042935,0.099471,0.025826,0.0094307,-0.0092936,0.21194,1.4736e-09,2.1274,0.69465,0.54248,-1.7427,4.8907
46.962,0.0060741,5.454,83.82,1.8138,-112.46,9.413,0.49491,0.090929,0.058795,0.036563,0.052115,-0.036215,0.23254,1.9657,0.35285,0.75008,0.10443,-8.623,6.9668
46.691,0.0063829,5.4691,82.797,-1.7145,-21.629,9.4201,0.49439,0.090164,0.059131,0.038671,0.051808,-0.038231,0.23255,1.9877,0.35687,0.7481,0.10257,-8.7619,6.9072
46.464,0.006582,5.4499,82.01,-1.624,-21.851,9.4154,0.49671,0.088189,0.057905,0.038763,0.053542,-0.038626,0.23061,2.0002,0.36002,0.74713,0.1016,-8.8409,6.8718
46.428,0.0065789,5.4105,81.769,-1.6069,-21.715,9.4087,0.49806,0.088541,0.056734,0.038091,0.053505,-0.03795,0.22918,2.0491,0.36455,0.74265,0.10225,-8.8034,6.8766
46.445,0.0065384,5.3769,81.654,-1.6086,-21.501,9.3984,0.49908,0.088599,0.056835,0.037425,0.053279,-0.038233,0.22847,2.1155,0.37084,0.73614,0.1032,-8.7461,6.8843
46.531,0.0064085,5.3788,82.032,-1.6427,-21.446,9.3971,0.49888,0.088515,0.056199,0.036863,0.054388,-0.037419,0.22844,2.1165,0.37144,0.73595,0.10321,-8.7277,6.8954
46.614,0.0062743,5.3766,82.414,-1.6775,-21.278,9.3856,0.49934,0.088004,0.055816,0.036278,0.053965,-0.036088,0.22901,2.1085,0.37183,0.73664,0.10298,-8.7185,6.9068
46.434,0.0065617,5.3764,81.528,-1.6049,-21.669,9.387,0.49829,0.0878,0.056907,0.036635,0.05487,-0.035414,0.22639,2.1441,0.37189,0.73424,0.1024,-8.7817,6.8768
46.381,0.0065655,5.3432,81.289,-1.5763,-21.44,9.3848,0.49903,0.086454,0.056472,0.036996,0.05491,-0.03504,0.22574,2.1654,0.37342,0.73262,0.10259,-8.7767,6.8782
46.439,0.0065031,5.3705,81.724,-1.6117,-21.66,9.3877,0.49802,0.08634,0.058081,0.037593,0.054327,-0.034816,0.22592,2.1359,0.37012,0.73565,0.10183,-8.8085,6.8713
46.432,0.006397,5.3293,81.879,-1.6086,-21.297,9.3877,0.49754,0.086515,0.058295,0.036934,0.054127,-0.034467,0.22563,2.1338,0.37006,0.736,0.10226,-8.7839,6.8784
46.477,0.0061785,5.2854,82.39,-1.6265,-20.923,9.3867,0.49754,0.086237,0.058175,0.036848,0.054215,-0.034349,0.22517,2.1292,0.37143,0.7362,0.1028,-8.746,6.891
46.544,0.0059554,5.2645,83.033,-1.6585,-20.728,9.3904,0.49725,0.085903,0.058602,0.036314,0.053939,-0.033506,0.22516,2.1082,0.37117,0.73808,0.10285,-8.728,6.9014
46.4,0.006242,-5.2636,-100.43,1.599,70.461,9.4056,0.4968,0.086439,0.059368,0.035445,0.054898,-0.033394,0.22368,2.1485,0.37095,0.73524,0.10251,-8.7644,6.8823
46.476,0.0060988,5.2736,82.619,1.6374,-112.18,9.4032,0.49608,0.087271,0.059191,0.035166,0.055728,-0.033832,0.22403,2.128,0.37053,0.73685,0.10229,-8.761,6.8867
46.532,0.0060399,5.2969,82.952,-1.6682,-21.252,9.3983,0.49692,0.086406,0.059899,0.035035,0.055376,-0.032699,0.2235,2.128,0.37058,0.73707,0.10167,-8.7813,6.8818
46.451,0.0061381,5.2748,82.52,-1.6338,-21.009,9.4006,0.4962,0.08608,0.060923,0.034424,0.055582,-0.032391,0.22293,2.14,0.36986,0.7365,0.10158,-8.7971,6.8747
46.521,0.0060235,-5.2921,-99.47,-1.6713,-21.269,9.4008,0.49539,0.087154,0.061241,0.033606,0.056216,-0.032353,0.22301,2.1218,0.36893,0.73805,0.10135,-8.7952,6.8766
46.574,0.0058467,5.2903,83.633,-1.701,-21.337,9.4173,0.49552,0.086487,0.062052,0.033824,0.055389,-0.031897,0.22301,2.099,0.36732,0.74039,0.10112,-8.7948,6.8796
46.635,0.0058193,5.3302,83.871,-1.7294,-21.711,9.4245,0.49618,0.087097,0.061049,0.034734,0.05551,-0.032961,0.22383,2.0977,0.36824,0.74015,0.10063,-8.8016,6.8783
46.55,0.0059117,-5.3149,-99.063,-1.6963,-21.401,9.4419,0.49499,0.087088,0.061069,0.035721,0.054633,-0.033385,0.22478,2.0946,0.36644,0.74104,0.10026,-8.8283,6.8726
46.481,0.0059794,5.286,83.007,-1.6637,-20.983,9.443,0.49619,0.085586,0.060983,0.035465,0.055546,-0.034234,0.22467,2.1128,0.36766,0.73955,0.10028,-8.8341,6.8681
46.22,0.0065806,5.2825,80.884,1.5658,70.738,9.4365,0.49826,0.086973,0.058219,0.035451,0.054747,-0.032522,0.22355,2.1781,0.36965,0.73532,0.098494,-8.9353,6.8476
38.589,0.0091226,1.2134,71.572,-3.2534,207.1,9.5879,0.47657,0.083414,0.056912,0.044859,0.020643,-0.020336,0.22977,2.1891e-09,0.24738,0.93725,0.10083,-7.7947,8.1483
-313.06,-0.1928,0.13917,182.59,-0.48911,83.443,9.8718,0.49272,0.079709,0.091297,0.042473,0.067056,0.0021852,0.2277,1.5565e-05,1.0375e-07,1.0007,0.16396,-5.5548,8.2199
46.405,0.0060439,-5.266,-99.881,-1.6338,161.57,9.4321,0.49736,0.085741,0.057335,0.036136,0.056001,-0.031488,0.22294,2.1253,0.36907,0.73919,0.098635,-8.9066,6.8606
37.832,-0.015292,2.6129,-13.18,3.0452,-13.365,10.324,0.49818,0.10402,0.089874,0.022996,0.011117,-0.0026096,0.22316,5.1817e-09,0.031974,0.99167,0.47051,1.0404,0.81455
37.119,-0.017104,0.13548,-1.8318,3.3635,-8.7049,10.322,0.49558,0.10384,0.092801,0.019835,0.00016078,0.0011687,0.23169,2.5099e-09,0.070057,0.98764,0.48347,1.2631,0.68502
37.202,-0.015585,-0.046326,0.11747,3.1025,-9.4607,10.15,0.49926,0.096201,0.091418,0.027865,0.0064973,-0.0032208,0.22208,3.8243e-09,0.094531,0.98721,0.48345,1.2473,0.92021
46.595,0.0058924,5.3573,83.635,1.7008,-113.4,9.434,0.4982,0.087382,0.057321,0.03568,0.055655,-0.033432,0.22473,2.0983,0.36813,0.73995,0.1004,-8.7727,6.8613
37.335,-0.015576,0.87199,-4.6787,3.048,-11.291,10.211,0.49238,0.096775,0.10032,0.028322,0.00068187,0.00097485,0.22079,4.2644e-09,0.05996,0.9888,0.47919,1.2563,0.77508
46.644,0.0062935,5.4971,82.821,-1.6838,-23.376,9.4258,0.50091,0.08905,0.058148,0.035688,0.055489,-0.034509,0.22438,2.1947,0.3819,0.72837,0.10013,-8.7529,6.8345
46.704,0.0061607,-5.4999,-99.166,1.7102,-114.86,9.4343,0.5012,0.089175,0.057801,0.03613,0.055191,-0.034388,0.22409,2.1738,0.37916,0.73051,0.10042,-8.7267,6.8438
46.718,0.0064143,5.568,82.754,-1.6818,-24.043,9.4349,0.50214,0.09091,0.058167,0.034855,0.056309,-0.035804,0.22436,2.2119,0.38584,0.72468,0.10094,-8.7344,6.8138
46.772,0.0062898,5.5623,83.238,-1.7076,-24.142,9.4403,0.50146,0.090832,0.058306,0.03478,0.056442,-0.035638,0.22435,2.1756,0.38008,0.7285,0.10177,-8.6869,6.8303
46.672,0.0063228,5.5185,82.866,-1.6751,-23.604,9.4397,0.50166,0.088798,0.059001,0.03416,0.056382,-0.034514,0.22395,2.182,0.38032,0.72862,0.10159,-8.7089,6.8213
46.429,0.0065825,5.4633,81.526,-1.5909,-22.251,9.439,0.50329,0.088346,0.055848,0.035357,0.05506,-0.034862,0.22585,2.1816,0.3845,0.72905,0.099618,-8.8137,6.7999
36.875,0.011233,-0.88992,-2.0189,0.1777,-1.6798,10.108,0.4929,0.11418,0.07346,0.023375,0.0038502,-0.021039,0.21894,3.9146e-09,0.42899,0.96807,0.48606,-1.3731,2.0361
38.048,0.012058,-2.4946,-42.209,-2.8316,26.285,9.372,0.53417,0.066474,0.056549,0.037338,0.03364,-0.035502,0.20998,2.0365e-09,0.63388,0.76656,0.31362,-2.6893,6.4724
46.499,0.0065367,5.5211,81.768,-1.5845,-22.831,9.4516,0.50482,0.08642,0.053703,0.034151,0.057379,-0.032933,0.22668,2.1455,0.38247,0.73218,0.099214,-8.8023,6.8071
46.56,0.0065855,5.5573,81.72,-1.5754,-23.139,9.4518,0.50583,0.086638,0.052984,0.032965,0.057285,-0.033146,0.22836,2.1402,0.38341,0.73137,0.10018,-8.8693,6.7994
46.563,0.0065199,-5.5431,-100.52,-1.585,159.38,9.4614,0.50377,0.086614,0.05326,0.03335,0.057822,-0.03283,0.22819,2.1018,0.37665,0.73574,0.10077,-8.8455,6.81
46.574,0.0064449,5.5255,82.167,-1.5949,-23.063,9.4622,0.50361,0.084955,0.053378,0.033269,0.058315,-0.032107,0.22798,2.0858,0.37275,0.7379,0.1014,-8.8169,6.8212
