0.55903,0.082444,0.066723,0.014071,0.042105,-0.070023,0.15648,44.676,6.5925e-05,3.6843,90.566,1.5083,95.705,9.7164,0.11487,0.42342,0.84468,0.2754,-0.10417,-0.011854,-0.037504,-3.8326,8.2948
0.61619,0.064388,0.071053,0.004428,0.035898,-0.071326,0.13618,44.099,0.0013022,3.6416,79.842,-1.7441,-4.7616,9.5397,4.5396,1.2005,0.36318,0.25592,-0.10427,-0.00030995,-0.022902,-4.0275,8.2462
0.6155,0.065041,0.070865,0.0042858,0.0357,-0.072126,0.13781,44.111,0.0012819,3.6425,79.963,-1.7504,-4.6775,9.5422,4.5128,1.1996,0.36489,0.25449,-0.10278,0.001142,-0.021562,-4.0244,8.2451
0.61672,0.063842,0.071076,0.0037922,0.035757,-0.071979,0.13781,44.152,0.0011695,3.5722,80.171,-1.7659,-3.8346,9.5223,4.4927,1.2074,0.36467,0.25176,-0.099746,0.004042,-0.018253,-4.0232,8.2387
0.61483,0.064316,0.072541,0.0035848,0.03631,-0.072341,0.13819,44.02,0.0015334,3.7386,79.392,-1.7265,-5.9359,9.5456,4.5512,1.2001,0.36362,0.25219,-0.10119,0.0027751,-0.020266,-4.0363,8.2537
0.61607,0.063296,0.072139,0.0042996,0.03598,-0.072158,0.13816,43.972,0.001686,3.783,78.978,-1.7063,-6.5332,9.546,4.5589,1.1998,0.36244,0.25101,-0.099675,0.0040755,-0.019132,-4.0423,8.2533
0.61595,0.063733,0.071325,0.0036318,0.036711,-0.072369,0.13912,43.996,0.0016893,3.8727,79.203,-1.6967,-7.4668,9.5589,4.5208,1.1777,0.36327,0.26714,-0.11311,-0.0090821,-0.033592,-3.8562,8.3182
0.61434,0.064484,0.07126,0.0039193,0.036887,-0.072539,0.13933,44.017,0.0016563,3.8754,79.386,-1.699,-7.4537,9.5639,4.51,1.1635,0.36583,0.26774,-0.11373,-0.0094183,-0.034226,-3.8568,8.3191
0.55725,0.084252,0.06687,0.014575,0.043523,-0.072891,0.15775,44.409,0.00072623,3.8403,88.771,-1.4024,2.2636,9.7141,0.11467,0.40736,0.8486,0.28301,-0.11059,-0.017902,-0.044769,-3.6943,8.3577
0.61271,0.067172,0.068206,0.0047017,0.036083,-0.071516,0.13981,44.037,0.0015338,3.8411,79.582,-1.7099,-6.7835,9.5615,4.5093,1.1655,0.36778,0.26588,-0.11258,-0.0079681,-0.032796,-3.8548,8.3128
0.60921,0.071137,0.067567,0.0088253,0.034535,-0.072097,0.13897,43.893,0.0018172,3.9555,78.825,-1.6775,-8.1825,9.6083,4.5222,1.1546,0.37335,0.26402,-0.11303,-0.0080589,-0.03281,-3.8743,8.3348
0.58715,0.023164,0.16661,-0.30938,0.54497,-0.069645,0.082044,49.074,-0.1591,0.67136,0.2012,0.12907,0.21324,7.1801,0.00085658,0.55335,0.18091,0.15808,0.37652,0.32465,0.49611,2.3274,5.0348
0.54801,-0.12151,0.14193,0.36912,-0.098145,-0.31483,0.52278,47.604,-0.10636,0.21747,0.20009,0.22749,0.20138,1.8953,0.17314,0.93854,0.093087,0.66451,-0.29573,-0.10574,-0.14847,0.13747,8.2556
0.78434,-0.15004,0.22756,-0.10655,0.11663,-0.15874,0.27574,48.26,-0.13203,0.29415,0.20252,-0.30368,0.21193,10.153,0.10462,0.35793,0.30864,0.44369,0.16585,0.1683,0.063548,1.8638,5.8595
0.60626,0.074806,0.065446,0.010292,0.032103,-0.068725,0.13692,43.893,0.0016673,3.9032,79.188,-1.6994,-7.522,9.6035,4.5368,1.1638,0.37516,0.25656,-0.10726,-0.001861,-0.025986,-3.8859,8.3355
0.59451,-0.072914,0.083399,-0.043326,-0.041376,0.17884,0.28553,47.479,-0.13206,0.20862,0.20004,0.20458,0.20004,0.46641,0.21236,0.29017,0.41131,0.50463,-0.064965,0.11751,-0.15127,0.15394,3.6117
0.60287,-0.15954,0.17396,0.036233,-0.12983,0.14253,0.35351,47.464,-0.12403,0.20441,0.19844,0.20501,0.19942,0.30862,0.20763,0.19847,0.28289,0.43355,0.13378,-0.058788,-0.082902,0.16686,2.7138
0.59973,0.095932,0.091426,0.017341,0.040747,-0.01678,0.17221,-2132.1,-0.15867,4.739,142.94,3.805,-152.52,10.177,0.017865,1.7958e-06,0.97792,0.45578,-0.22418,-0.069031,-0.1476,-2.865,8.2495
0.6002,0.097547,0.090608,0.017686,0.040374,-0.018942,0.17329,-1578.1,-0.12285,-4.8668,-39.788,3.7901,30.416,10.183,0.018152,3.1284e-06,0.97854,0.45915,-0.22762,-0.072478,-0.15035,-2.8532,8.2425
0.51155,0.077948,0.062968,-0.13977,-0.030988,0.28012,0.24993,47.525,-0.10993,0.30589,0.20013,0.22009,0.20057,2.046,0.19734,0.60234,0.41923,0.55245,0.099393,-0.026663,0.082389,0.3323,6.3107
0.8059,-0.3557,0.19212,-0.043395,-0.18349,0.27817,0.29788,47.487,-0.14819,0.20668,0.20014,0.24383,0.20026,1.7475,0.20013,0.38857,0.61366,0.50455,0.014167,-0.1415,0.12812,0.30699,5.3394
0.61044,0.074841,0.065245,0.0092453,0.032003,-0.069714,0.13524,44.107,0.0012487,3.7828,81.02,1.8007,-98.129,9.5935,4.4682,1.1532,0.37544,0.26967,-0.11688,-0.011886,-0.034438,-3.853,8.2407
0.55905,0.090724,0.061863,0.019103,0.038391,-0.069291,0.15141,44.824,-4.0299e-05,-3.7255,-90.189,-1.5828,1.7713,9.7105,0.10754,0.41077,0.84566,0.28755,-0.11041,-0.019426,-0.042718,-3.6732,8.2481
0.5593,0.090672,0.062031,0.019207,0.038347,-0.069378,0.15116,44.89,-0.00017208,3.6917,92.959,-1.6193,1.8087,9.7099,0.10625,0.40911,0.84585,0.28541,-0.10787,-0.01716,-0.040328,-3.6718,8.2519
0.55869,0.090672,0.062178,0.019125,0.036696,-0.06993,0.15285,44.712,8.173e-05,3.7417,91.569,-1.5452,2.2546,9.7368,0.10998,0.41026,0.84637,0.28476,-0.10857,-0.016852,-0.040876,-3.6741,8.2521
0.55811,0.0911,0.062384,0.019089,0.036779,-0.068959,0.15237,44.79,-6.3311e-05,3.7092,92.326,-1.5859,2.1369,9.7304,0.10851,0.41018,0.84638,0.28231,-0.10596,-0.014689,-0.038458,-3.6735,8.2566
0.55847,0.090932,0.062459,0.019078,0.036741,-0.068869,0.1521,44.865,-0.00020349,3.679,93.029,1.6216,93.411,9.7266,0.10693,0.41072,0.84576,0.27995,-0.10302,-0.01208,-0.035546,-3.6717,8.2586
0.60769,0.076591,0.068477,0.0088822,0.029715,-0.069543,0.13447,43.92,0.0014549,3.8409,80.078,-1.7442,-6.7342,9.6454,4.53,1.1532,0.3769,0.26216,-0.11195,-0.0055319,-0.028648,-3.8565,8.2524
0.60863,0.075882,0.068356,0.0093643,0.029568,-0.069745,0.13406,43.887,0.0015704,3.8531,79.668,-1.7127,-6.7242,9.6414,4.512,1.1504,0.37639,0.26136,-0.11027,-0.0038816,-0.027006,-3.8606,8.2444
0.81891,-0.18139,0.26061,0.024614,-0.31143,0.032577,0.37343,47.458,-0.13223,0.21954,0.22518,0.22108,0.2194,0.33782,0.20842,0.19529,0.27814,0.28416,0.3743,-0.028161,-0.013323,0.16185,2.8559
0.60789,0.077446,0.066562,0.0092096,0.031101,-0.069871,0.13342,43.867,0.0016738,3.8779,79.245,-1.688,-6.7537,9.6162,4.508,1.1306,0.37879,0.26899,-0.11684,-0.0098299,-0.033251,-3.7832,8.2462
0.60938,0.074744,0.067004,0.0082738,0.032273,-0.068768,0.13266,43.934,0.0015188,3.8327,79.88,-1.7264,-6.6801,9.5887,4.5189,1.1391,0.37735,0.2673,-0.11516,-0.008397,-0.03138,-3.7819,8.2442
0.60763,0.075686,0.06957,0.0081324,0.03267,-0.070602,0.13267,43.766,0.0018531,3.8947,78.402,-1.6549,-6.5935,9.6096,4.5521,1.1412,0.37801,0.2649,-0.11439,-0.0069446,-0.030227,-3.8029,8.2538
0.60837,0.074942,0.069529,0.0087748,0.032725,-0.070434,0.13202,43.73,0.0019889,3.9057,77.87,-1.626,-6.5422,9.6057,4.5397,1.1368,0.37744,0.26411,-0.11278,-0.0054213,-0.028824,-3.8084,8.2482
0.55763,0.087443,0.067789,0.018823,0.037475,-0.070773,0.14994,44.308,0.00065827,3.7871,88.596,-1.4052,3.718,9.7234,0.11916,0.41065,0.84895,0.28013,-0.10734,-0.013065,-0.037109,-3.6178,8.2671
0.55753,0.087541,0.068075,0.018463,0.037499,-0.0701,0.14935,44.309,0.00071186,3.7915,88.445,-1.3951,3.8198,9.7174,0.11776,0.4104,0.84833,0.2794,-0.10588,-0.011785,-0.035625,-3.6198,8.2612
0.60803,0.073044,0.071837,0.0097218,0.029433,-0.069659,0.13417,43.656,0.0021411,3.9013,76.78,-1.6096,-5.9832,9.5737,4.6222,1.1408,0.37726,0.26179,-0.11266,-0.004593,-0.028441,-3.7974,8.2597
0.60663,0.073812,0.072257,0.0096698,0.028982,-0.069262,0.13425,43.67,0.0021079,3.908,77.01,-1.6122,-6.1456,9.5774,4.6116,1.134,0.37913,0.26116,-0.11222,-0.0039826,-0.027882,-3.7976,8.2609
0.60714,0.072776,0.072523,0.0098925,0.028911,-0.069419,0.13447,43.694,0.0020988,3.8972,77.127,-1.6142,-6.2634,9.5649,4.6034,1.1339,0.37821,0.26004,-0.1105,-0.0024547,-0.026225,-3.7981,8.2573
0.59183,-0.15656,0.23129,0.12705,-0.080951,0.057877,0.2247,47.516,-0.10807,0.20338,0.20005,0.2042,0.19997,0.3118,0.21146,0.19628,0.34491,0.25074,0.32221,-0.087647,-0.081792,0.17572,2.8187
0.55411,0.087502,0.072277,0.016477,0.034208,-0.068781,0.15289,44.168,0.0007472,3.7547,87.846,-1.4067,4.4501,9.7069,0.12414,0.40899,0.85249,0.27263,-0.10374,-0.0079574,-0.033461,-3.5982,8.297
0.60481,0.074329,0.074257,0.0075758,0.029122,-0.068522,0.13401,43.715,0.0019354,3.8751,77.784,-1.6433,-6.1814,9.57,4.6248,1.1383,0.37989,0.25561,-0.10782,0.00067876,-0.022785,-3.8047,8.2643
0.5539,0.088386,0.071486,0.016838,0.034768,-0.069788,0.15299,44.202,0.00073918,3.7551,88.122,-1.41,4.1948,9.7008,0.12074,0.40886,0.85171,0.26988,-0.099932,-0.0045437,-0.029696,-3.6013,8.2915
0.44875,-0.047448,0.24271,-0.068598,-0.062715,0.18221,0.30751,47.538,-0.10999,0.23116,0.20006,0.19631,0.19966,1.4496,0.22108,0.43733,0.58552,0.49761,0.17156,-0.080572,0.069774,0.1615,5.8756
0.64937,-0.22328,0.33914,-0.0037061,-0.031427,0.080433,0.22464,47.58,-0.11121,0.24429,0.20014,0.20019,0.19989,1.6403,0.24303,0.57317,0.51558,0.51248,0.16854,0.038142,-0.13001,0.17523,7.4723
0.60255,0.079415,0.071255,0.0080981,0.027718,-0.068457,0.1367,43.69,0.0018795,3.9781,78.01,-1.6506,-6.4138,9.6026,4.474,1.1124,0.39202,0.27588,-0.12696,-0.018207,-0.043246,-3.4632,8.4588
0.55116,0.093183,0.066971,0.018731,0.033353,-0.06774,0.1539,44.11,0.00078952,3.8267,88.079,-1.4038,3.8259,9.7081,0.12776,0.41701,0.84958,0.29178,-0.12185,-0.026124,-0.051989,-3.3051,8.4655
0.85617,-0.04884,0.18266,-0.22908,0.33675,-0.14597,0.056339,47.76,-0.072483,-0.033929,0.2009,-0.18601,0.19064,13.584,0.21183,0.60149,0.37715,0.61864,0.033987,-0.19358,-0.042061,1.0432,6.8878
0.59377,-0.23782,0.41677,-0.073186,-0.064298,0.091291,0.24651,47.648,-0.1232,0.24254,0.20868,0.19574,0.18337,1.729,0.25436,0.56763,0.50612,0.48679,0.1849,0.1592,-0.10709,0.19114,7.386
0.53047,0.038578,0.12366,0.18717,-0.31678,0.3624,0.10681,47.655,-0.086449,0.30754,0.2001,0.23465,0.19955,3.4464,0.26449,0.67736,0.41275,0.49064,0.16859,-0.20471,-0.075054,0.071109,7.8173
0.65382,-0.18858,0.3755,-0.090533,-0.042374,0.13877,0.18032,47.664,-0.090574,0.23442,0.20018,0.19957,0.19995,1.5817,0.24482,0.56972,0.52068,0.52513,0.16934,-0.25977,-0.12893,0.16569,7.5836
0.59981,0.080011,0.067549,0.0067973,0.034627,-0.067853,0.13727,43.681,0.0021475,3.9521,76.618,1.6423,85.37,9.5354,4.5558,1.1073,0.38495,0.27622,-0.12624,-0.020646,-0.044494,-3.4858,8.4583
0.60382,0.10259,0.05673,-0.0028194,0.03278,-0.051774,0.14225,44.868,0.00038978,-4.4264,-76.196,-3.8101,6.6693,9.2783,0.1467,1.0757,0.60547,0.70575,-0.42403,-0.33903,-0.30184,-1.6533,6.8216
0.59927,0.078904,0.06915,0.0068241,0.034715,-0.066151,0.13332,43.774,0.0019071,3.9188,77.822,-1.6615,-6.2833,9.5222,4.5311,1.1082,0.38522,0.27645,-0.12573,-0.014447,-0.04227,-3.4902,8.4238
0.54987,0.09334,0.066384,0.016738,0.038205,-0.064886,0.14897,44.238,0.00076905,3.8236,88.546,-1.4035,3.0488,9.6575,0.12087,0.40456,0.85075,0.29529,-0.12186,-0.029123,-0.052088,-3.3142,8.4289
0.55034,0.092311,0.067831,0.016256,0.036599,-0.064772,0.1493,44.309,0.00055421,3.8146,89.323,-1.4281,2.4214,9.6638,0.11882,0.40207,0.85267,0.29301,-0.12029,-0.022709,-0.050379,-3.321,8.4208
0.6013,0.078985,0.068761,0.006096,0.033822,-0.067089,0.13279,43.866,0.0015833,-3.9219,-103,1.6848,-98.68,9.5255,4.5483,1.1299,0.38297,0.27564,-0.12522,-0.0077329,-0.039925,-3.4845,8.3771
0.60221,0.079305,0.06884,0.0057321,0.034083,-0.067584,0.13196,43.905,0.0014474,3.9228,80.367,-1.706,-8.0217,9.5403,4.5479,1.1296,0.38319,0.27561,-0.12522,-0.0087672,-0.039554,-3.4773,8.377
0.60258,0.080338,0.069271,0.0055955,0.033057,-0.067086,0.13113,43.887,0.0014728,3.9267,80.125,-1.6955,-7.957,9.5417,4.5343,1.1347,0.3844,0.27536,-0.12515,-0.0037012,-0.038588,-3.4843,8.3485
0.5522,0.094205,0.066911,0.016039,0.035641,-0.06632,0.14858,44.329,0.00035501,3.8154,89.879,-1.4268,1.8459,9.7047,0.11918,0.40502,0.85354,0.2909,-0.11941,-0.017033,-0.048293,-3.3263,8.3935
0.60205,0.078366,0.06883,0.0043222,0.03293,-0.066256,0.13432,43.66,0.0018791,3.9651,77.345,-1.6328,-5.2836,9.5523,4.5191,1.1325,0.38895,0.27584,-0.12631,-0.0011111,-0.040762,-3.4428,8.3529
0.60458,0.077474,0.067193,0.0043342,0.032256,-0.066481,0.1353,43.611,0.0018828,-3.964,-105.52,-1.6492,-4.7052,9.5583,4.5295,1.1392,0.38685,0.27662,-0.1265,0.0070662,-0.041741,-3.3053,8.4186
0.60854,0.076717,0.066948,0.0029235,0.032274,-0.066945,0.13522,43.536,0.0019895,3.9449,76.27,-1.6565,-4.0654,9.5525,4.561,1.1625,0.38289,0.27512,-0.12519,0.0068325,-0.040336,-3.2965,8.4129
0.60644,0.075536,0.067106,0.0032095,0.033429,-0.066824,0.13564,43.606,0.0018221,-3.9637,-105.3,1.6523,-96.003,9.5526,4.5488,1.1629,0.38399,0.27547,-0.12578,0.0065623,-0.040747,-3.3002,8.4128
0.5592,0.090918,0.065323,0.01311,0.034824,-0.069076,0.154,43.779,0.0010421,3.8053,85.159,-1.3931,7.2745,9.7057,0.14082,0.43327,0.84931,0.28532,-0.1193,-0.0034192,-0.046214,-3.1511,8.4756
0.60494,0.078555,0.066944,0.0023742,0.032845,-0.06759,0.13693,43.585,0.0019052,3.9628,76.83,-1.6474,-4.569,9.5464,4.5525,1.1626,0.38321,0.27575,-0.12599,0.0040058,-0.041062,-3.3008,8.4096
0.55892,0.091825,0.063873,0.013247,0.035485,-0.068831,0.15392,43.764,0.0011472,3.8112,84.822,-1.3902,7.5256,9.7076,0.14039,0.4294,0.84905,0.28758,-0.12014,-0.0058224,-0.047488,-3.1471,8.4623
0.60511,0.078222,0.066417,0.0020728,0.036174,-0.065816,0.13458,43.452,0.0022854,3.9363,74.778,-1.6612,-3.2216,9.5409,4.5839,1.1585,0.38017,0.27599,-0.12552,0.00081807,-0.041966,-3.3209,8.4119
0.60587,0.078211,0.065118,0.0027059,0.034441,-0.063988,0.13634,43.369,0.0024901,3.934,73.401,-1.6801,-2.3705,9.5386,4.6181,1.163,0.37892,0.27557,-0.12556,-0.00060528,-0.043176,-3.321,8.4139
0.56037,0.091237,0.062944,0.012359,0.03584,-0.066822,0.15577,43.559,0.0016382,3.796,82.386,-1.4118,9.6803,9.7037,0.14774,0.43104,0.84792,0.28837,-0.12113,-0.0098507,-0.049518,-3.1473,8.4577
0.60634,0.078259,0.064623,0.0023638,0.034865,-0.064888,0.13879,43.27,0.0028062,3.9418,71.726,-1.6813,-1.1645,9.5395,4.6025,1.1492,0.38019,0.27665,-0.12598,-0.0043922,-0.045052,-3.3301,8.4156
0.55969,0.09001,0.062896,0.012536,0.03621,-0.066567,0.15497,43.7,0.0012978,3.8196,83.948,-1.3903,8.397,9.7246,0.14296,0.42699,0.84938,0.28919,-0.1214,-0.007885,-0.049731,-3.1471,8.441
0.56031,0.089795,0.062449,0.012441,0.036319,-0.066415,0.15484,43.706,0.0013256,3.8265,83.924,-1.386,8.4979,9.7233,0.14256,0.42766,0.84833,0.29038,-0.12161,-0.0093216,-0.04994,-3.1437,8.4316
0.60513,0.076254,0.065102,0.0031164,0.03518,-0.064668,0.13758,43.394,0.0023985,3.97,73.83,-1.6855,-2.302,9.5872,4.5644,1.1266,0.38272,0.28126,-0.12865,0.0087586,-0.047256,-3.1886,8.4226
0.60744,0.074945,0.064242,0.0031849,0.035734,-0.064361,0.13748,43.347,0.002517,3.9544,73.108,-1.7017,-1.8147,9.5809,4.5813,1.1315,0.38063,0.2811,-0.12809,0.0081859,-0.047229,-3.1848,8.4195
0.6544,0.1154,0.076617,-0.019586,0.046197,-0.013343,0.15369,72.679,-0.078054,-0.24043,-12.089,1.5647,-8.429,10.439,3.3164,1.0649,0.2462,0.55045,0.10403,-0.2296,0.13684,0.36286,6.7582
0.60963,0.076978,0.062507,0.0015566,0.035686,-0.063548,0.13799,43.289,0.0025967,3.9484,72.507,-1.7334,-1.4942,9.577,4.5627,1.1455,0.38235,0.28021,-0.12778,0.0069419,-0.046815,-3.1605,8.4178
0.60915,0.075584,0.062422,0.00085058,0.03673,-0.062556,0.13715,43.349,0.0024462,3.9608,73.395,-1.708,-1.8825,9.5721,4.5571,1.1446,0.38208,0.28083,-0.12804,0.0062492,-0.046889,-3.1584,8.415
0.56685,0.088421,0.058644,0.010674,0.038541,-0.064207,0.15474,43.496,0.0016985,3.7866,81.664,-1.4511,10.672,9.7156,0.1534,0.4418,0.844,0.29132,-0.12188,-0.0017721,-0.04947,-2.9816,8.448
0.6086,0.075625,0.062265,3.8173e-05,0.036709,-0.063579,0.1384,43.429,0.0023443,-3.9784,-108.71,-1.6841,-2.1889,9.58,4.5748,1.1419,0.37986,0.27939,-0.12737,0.012871,-0.047487,-3.2387,8.4697
0.61053,0.074363,0.062459,-0.00031283,0.0363,-0.063629,0.13789,43.485,0.0022143,3.9769,74.566,-1.6704,-2.6361,9.5735,4.5643,1.1423,0.37985,0.27958,-0.12712,0.013195,-0.046742,-3.2322,8.461
0.60928,0.072006,0.063917,-0.00064627,0.037668,-0.061832,0.13978,43.161,0.0029344,3.9672,70.077,-1.7302,0.75765,9.5545,4.5516,1.1562,0.38245,0.27763,-0.12651,0.014339,-0.04761,-3.2233,8.4897
0.6123,0.069547,0.061481,0.00030147,0.037731,-0.061116,0.14138,43.086,0.0031328,3.9606,68.818,-1.762,1.3737,9.5438,4.5704,1.1621,0.38066,0.2775,-0.12606,0.012995,-0.048368,-3.2245,8.4877
0.57005,0.080083,0.059103,0.01157,0.037521,-0.06278,0.15772,43.408,0.0017604,3.8006,80.712,-1.4723,11.921,9.7018,0.15953,0.45443,0.84281,0.28632,-0.12,0.0092234,-0.048283,-3.0032,8.505
0.56994,0.081521,0.060245,0.0099455,0.035472,-0.06162,0.15869,43.338,0.0019011,3.7873,79.989,-1.4985,12.313,9.7046,0.16224,0.45501,0.84273,0.28615,-0.12023,0.0082894,-0.048652,-2.9993,8.5047
0.61268,0.069545,0.065655,0.0013561,0.032466,-0.062942,0.14397,43.03,0.0031589,3.9373,68.424,-1.8039,1.3193,9.5417,4.5998,1.1793,0.37993,0.27601,-0.12584,0.017691,-0.046966,-3.1456,8.496
0.61344,0.0693,0.065492,0.001783,0.032761,-0.06341,0.14384,43,0.0032772,3.9238,67.83,1.8218,-89.568,9.5368,4.5885,1.1668,0.3813,0.27643,-0.12574,0.017019,-0.047176,-3.1491,8.4945
0.57334,0.083396,0.061481,0.011482,0.033994,-0.064956,0.15851,43.138,0.0021061,3.7208,78.685,-1.5738,12.831,9.71,0.17154,0.46475,0.84248,0.28196,-0.1186,0.019056,-0.045441,-2.8523,8.5692
0.5714,0.084019,0.06048,0.011923,0.034652,-0.065323,0.15859,43.198,0.0019557,3.7461,79.403,1.5434,-78.716,9.7094,0.16874,0.46498,0.84275,0.28211,-0.11886,0.018621,-0.045533,-2.8588,8.5655
0.61258,0.07035,0.064953,0.00020045,0.034322,-0.06152,0.14039,43.055,0.0029478,3.9515,69.582,-1.7894,1.0501,9.5562,4.5527,1.1748,0.38391,0.277,-0.12654,0.023167,-0.046573,-3.0383,8.5254
0.57231,0.082329,0.060477,0.011179,0.035171,-0.064472,0.15778,43.236,0.001929,3.7547,79.606,-1.5367,12.594,9.702,0.16701,0.46172,0.84245,0.28385,-0.11912,0.017356,-0.045898,-2.8562,8.5518
0.61296,0.070092,0.06452,-0.00074724,0.034496,-0.061893,0.1403,43.154,0.002817,3.9546,70.226,-1.7546,0.97479,9.5549,4.542,1.1686,0.38004,0.27941,-0.12676,0.02995,-0.04709,-3.055,8.497
0.57367,0.081783,0.061539,0.0095132,0.033641,-0.066023,0.1579,43.399,0.0015176,3.7973,81.062,-1.4775,12.214,9.725,0.16079,0.46304,0.84326,0.28292,-0.11867,0.029683,-0.04469,-2.8988,8.5353
0.57558,0.08233,0.060742,0.0097704,0.034005,-0.069008,0.158,43.427,0.0014327,3.7939,81.236,-1.4608,12.307,9.7327,0.16143,0.46792,0.8431,0.27854,-0.11654,0.038061,-0.042825,-2.9779,8.5967
0.57306,0.082467,0.060728,0.010522,0.033819,-0.069352,0.16003,43.393,0.0014893,3.7979,80.998,-1.4738,12.219,9.7452,0.16199,0.46265,0.84465,0.27881,-0.11729,0.037061,-0.044517,-2.9795,8.6051
0.61602,0.067073,0.064028,0.00038218,0.033918,-0.063861,0.14121,43.128,0.0029119,3.9513,69.191,-1.7654,1.5755,9.5759,4.611,1.1837,0.37237,0.27694,-0.12478,0.0417,-0.046756,-3.1545,8.5313
0.61481,0.067011,0.066722,0.00042086,0.033877,-0.065189,0.14071,43.186,0.0027837,3.965,69.831,-1.7359,1.5706,9.5834,4.5405,1.1756,0.37922,0.27686,-0.12518,0.047335,-0.045721,-3.1684,8.513
0.61785,0.064947,0.065405,0.0026116,0.034026,-0.064583,0.13875,43.178,0.0028402,3.9368,69.287,-1.7423,1.5407,9.5687,4.5977,1.2005,0.37103,0.2758,-0.12347,0.051831,-0.044179,-3.1933,8.4972
0.5757,0.078554,0.062061,0.012632,0.036952,-0.070185,0.15681,43.472,0.0013384,3.8088,81.56,-1.4244,12.445,9.7351,0.15988,0.46933,0.84378,0.2774,-0.11634,0.040812,-0.042525,-3.0179,8.5883
0.57581,0.0787,0.062081,0.012385,0.036855,-0.069642,0.15645,43.53,0.0012429,3.8141,82.15,-1.4078,12.063,9.738,0.15748,0.46629,0.8441,0.27846,-0.1166,0.040077,-0.042917,-3.0079,8.5831
0.57552,0.079774,0.063481,0.012527,0.034524,-0.071476,0.15998,43.478,0.0012531,3.822,81.892,-1.4028,12.419,9.758,0.15972,0.47071,0.84477,0.27629,-0.11666,0.041951,-0.042955,-3.018,8.5853
0.6169,0.067255,0.064544,0.0014147,0.033692,-0.064121,0.14038,43.105,0.0029244,3.9582,68.51,-1.7591,2.0151,9.586,4.6236,1.2254,0.36905,0.27503,-0.12372,0.053898,-0.044548,-3.1954,8.4782
0.57125,0.083647,0.062151,0.011882,0.034816,-0.06953,0.1594,43.33,0.0014749,3.8211,80.498,-1.4377,13.144,9.7656,0.16542,0.47637,0.8446,0.27504,-0.11742,0.04026,-0.043449,-3.0225,8.5938
0.61524,0.069478,0.065311,0.0013764,0.034526,-0.06337,0.13877,43.212,0.0026963,-3.983,-112.54,1.7002,2282.4,9.5845,4.5843,1.2264,0.37317,0.27485,-0.12429,0.0523,-0.043931,-3.1907,8.4757
0.57202,0.082789,0.061758,0.013641,0.034243,-0.068579,0.15971,43.392,0.0013345,3.8383,81.254,1.3966,-78.174,9.7646,0.16324,0.47813,0.84484,0.27475,-0.11741,0.039073,-0.043451,-3.0164,8.5883
